Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-10844,2025-04-01,Customer 076,Consumer,South,Karnataka,Office Supplies,Storage,Storage Box,10,0.2,5080.48,-102.6
ORD-10845,2026-07-07,Customer 195,Consumer,West,Maharashtra,Office Supplies,Paper,Notebook,1,0.1,2672.7,253.02
ORD-10846,2024-06-11,Customer 134,Corporate,North,Delhi,Office Supplies,Paper,A4 Paper,2,0.0,2268.46,125.31
ORD-10847,2026-01-31,Customer 210,Consumer,West,Gujarat,Office Supplies,Art,Pens,6,0.05,10926.04,3057.11
ORD-10848,2026-06-01,Customer 179,Corporate,East,Bihar,Office Supplies,Storage,File Cabinet,6,0.0,26268.48,-2072.31
ORD-10849,2025-05-01,Customer 122,Home Office,South,Karnataka,Furniture,Chairs,Ergonomic Chair,4,0.15,6478.05,1082.01
ORD-10850,2025-04-05,Customer 189,Corporate,West,Rajasthan,Technology,Phones,Feature Phone,1,0.0,3205.51,862.46
ORD-10851,2024-09-22,Customer 122,Home Office,West,Maharashtra,Furniture,Tables,Conference Table,10,0.05,37908.89,2807.15
ORD-10852,2026-02-08,Customer 184,Home Office,North,Haryana,Office Supplies,Storage,File Cabinet,3,0.15,11123.89,2253.15
ORD-10853,2024-09-10,Customer 115,Consumer,North,Delhi,Office Supplies,Paper,Notebook,9,0.1,39992.78,-779.9
ORD-10854,2026-05-10,Customer 028,Corporate,West,Rajasthan,Furniture,Chairs,Office Chair,4,0.2,2992.38,514.59
ORD-10855,2025-10-14,Customer 172,Consumer,North,Delhi,Office Supplies,Storage,Storage Box,4,0.2,11596.67,1060.73
ORD-10856,2024-10-10,Customer 148,Home Office,South,Telangana,Furniture,Bookcases,Metal Bookcase,2,0.05,7596.48,1776.81
ORD-10857,2026-02-23,Customer 058,Corporate,North,Haryana,Office Supplies,Storage,Storage Box,9,0.1,39160.42,8264.46
ORD-10858,2026-03-07,Customer 030,Home Office,North,Punjab,Technology,Phones,Smartphone,6,0.0,22373.1,4207.54
ORD-10859,2025-06-17,Customer 100,Corporate,East,West Bengal,Office Supplies,Storage,File Cabinet,5,0.15,1713.77,-19.97
ORD-10860,2025-05-11,Customer 081,Consumer,East,Odisha,Furniture,Chairs,Office Chair,2,0.15,3462.95,785.57
ORD-10861,2025-10-03,Customer 218,Home Office,East,West Bengal,Office Supplies,Art,Pens,3,0.0,9141.54,1727.22
ORD-10862,2024-09-01,Customer 162,Consumer,North,Haryana,Office Supplies,Storage,File Cabinet,5,0.2,19938.24,2524.78
ORD-10863,2024-10-08,Customer 188,Consumer,West,Gujarat,Furniture,Tables,Study Table,6,0.2,4071.55,-17.02
ORD-10864,2025-03-26,Customer 041,Consumer,North,Delhi,Office Supplies,Art,Pens,5,0.2,19694.04,4893.09
ORD-10865,2024-03-20,Customer 187,Corporate,Central,Chhattisgarh,Office Supplies,Storage,Storage Box,6,0.1,20589.12,-1114.77
ORD-10866,2025-12-31,Customer 149,Consumer,East,Bihar,Technology,Accessories,Mouse,7,0.05,3836.19,732.01
ORD-10867,2024-10-19,Customer 054,Consumer,East,Odisha,Furniture,Chairs,Office Chair,8,0.05,26677.37,6482.56
ORD-10868,2024-08-28,Customer 110,Home Office,South,Telangana,Furniture,Chairs,Ergonomic Chair,10,0.0,5995.4,333.1
ORD-10869,2024-10-05,Customer 167,Corporate,South,Karnataka,Technology,Laptops,Business Laptop,3,0.0,14192.43,3873.11
ORD-10870,2024-12-09,Customer 126,Corporate,Central,Chhattisgarh,Technology,Accessories,Mouse,7,0.0,9103.5,61.07
ORD-10871,2024-11-23,Customer 162,Home Office,Central,Madhya Pradesh,Furniture,Bookcases,Metal Bookcase,2,0.2,6257.41,360.15
ORD-10872,2026-07-03,Customer 131,Consumer,West,Gujarat,Technology,Phones,Smartphone,2,0.2,1116.88,179.56
ORD-10873,2025-07-07,Customer 047,Corporate,North,Haryana,Furniture,Bookcases,Metal Bookcase,5,0.0,17496.3,3603.6
ORD-10874,2024-03-23,Customer 204,Home Office,West,Rajasthan,Furniture,Tables,Conference Table,10,0.05,6779.77,-387.4
ORD-10875,2024-05-21,Customer 133,Home Office,South,Tamil Nadu,Furniture,Chairs,Ergonomic Chair,9,0.15,31407.61,3011.45
ORD-10876,2024-06-03,Customer 143,Corporate,Central,Madhya Pradesh,Technology,Accessories,Headphones,3,0.2,10377.17,-157.97
ORD-10877,2024-08-24,Customer 009,Consumer,East,West Bengal,Technology,Phones,Smartphone,3,0.05,1511.41,342.37
ORD-10878,2025-01-27,Customer 077,Consumer,North,Haryana,Office Supplies,Storage,File Cabinet,7,0.2,27371.74,-2188.9
ORD-10879,2025-12-11,Customer 091,Home Office,Central,Chhattisgarh,Furniture,Bookcases,Metal Bookcase,3,0.2,7026.36,229.46
ORD-10880,2024-06-05,Customer 214,Consumer,Central,Madhya Pradesh,Furniture,Chairs,Office Chair,4,0.0,1120.0,31.24
ORD-10881,2025-12-24,Customer 141,Corporate,South,Telangana,Furniture,Chairs,Ergonomic Chair,5,0.15,3100.84,223.03
ORD-10882,2024-08-07,Customer 178,Consumer,East,Odisha,Furniture,Chairs,Ergonomic Chair,8,0.05,3860.34,631.36
ORD-10883,2024-03-06,Customer 183,Corporate,Central,Madhya Pradesh,Technology,Accessories,Mouse,5,0.2,19909.04,3034.25
ORD-10884,2025-02-28,Customer 070,Consumer,Central,Madhya Pradesh,Office Supplies,Paper,Notebook,7,0.15,11643.08,105.94
ORD-10885,2025-02-21,Customer 086,Corporate,Central,Madhya Pradesh,Furniture,Bookcases,Metal Bookcase,2,0.0,3427.7,173.49
ORD-10886,2024-12-04,Customer 027,Consumer,South,Karnataka,Office Supplies,Paper,A4 Paper,7,0.0,34296.36,1931.15
ORD-10887,2025-07-09,Customer 073,Home Office,South,Telangana,Furniture,Tables,Conference Table,2,0.2,4307.04,542.59
ORD-10888,2025-04-22,Customer 207,Home Office,East,Bihar,Technology,Phones,Smartphone,6,0.1,25584.66,-382.69
ORD-10889,2025-03-01,Customer 169,Consumer,Central,Chhattisgarh,Office Supplies,Art,Markers,5,0.15,622.79,110.08
ORD-10890,2024-03-04,Customer 182,Consumer,South,Tamil Nadu,Furniture,Bookcases,Metal Bookcase,1,0.2,3680.29,996.7
ORD-10891,2024-07-30,Customer 071,Corporate,Central,Chhattisgarh,Furniture,Tables,Study Table,8,0.1,35514.79,3579.98
ORD-10892,2026-05-02,Customer 163,Consumer,Central,Madhya Pradesh,Office Supplies,Art,Markers,5,0.05,9936.62,2228.67
ORD-10893,2025-03-06,Customer 127,Consumer,North,Haryana,Technology,Phones,Smartphone,10,0.2,3050.56,69.88
ORD-10894,2025-02-02,Customer 137,Home Office,West,Rajasthan,Furniture,Bookcases,Wooden Bookcase,8,0.2,16251.2,4538.37
ORD-10895,2026-07-15,Customer 089,Consumer,North,Punjab,Technology,Accessories,Headphones,1,0.2,2879.5,323.53
ORD-10896,2026-02-27,Customer 215,Consumer,Central,Madhya Pradesh,Furniture,Tables,Study Table,9,0.0,40757.49,-2158.35
ORD-10897,2025-08-21,Customer 174,Consumer,Central,Chhattisgarh,Technology,Laptops,Business Laptop,7,0.0,6547.59,272.81
ORD-10898,2025-12-13,Customer 146,Corporate,Central,Madhya Pradesh,Office Supplies,Storage,Storage Box,5,0.0,6986.4,1297.3
ORD-10899,2024-01-21,Customer 002,Home Office,South,Tamil Nadu,Furniture,Bookcases,Wooden Bookcase,8,0.1,32207.18,-1909.92
ORD-10900,2026-05-27,Customer 091,Consumer,West,Gujarat,Office Supplies,Storage,File Cabinet,1,0.2,1450.91,-18.84
ORD-10901,2026-06-20,Customer 125,Consumer,North,Punjab,Office Supplies,Paper,A4 Paper,9,0.0,23581.44,1600.21
ORD-10902,2026-02-22,Customer 047,Home Office,South,Telangana,Office Supplies,Paper,Notebook,7,0.05,12861.9,954.39
ORD-10903,2025-08-12,Customer 092,Home Office,East,West Bengal,Office Supplies,Art,Pens,3,0.2,1884.91,143.68
ORD-10904,2025-01-24,Customer 009,Consumer,South,Karnataka,Technology,Laptops,Gaming Laptop,3,0.2,4879.87,191.47
ORD-10905,2025-05-03,Customer 183,Consumer,South,Tamil Nadu,Furniture,Tables,Study Table,7,0.1,15727.51,3270.3
ORD-10906,2024-01-07,Customer 033,Consumer,East,Odisha,Furniture,Bookcases,Metal Bookcase,3,0.0,1913.07,392.9
ORD-10907,2024-12-26,Customer 153,Home Office,East,Bihar,Technology,Accessories,Headphones,1,0.05,3252.53,242.9
ORD-10908,2024-11-01,Customer 040,Home Office,North,Punjab,Office Supplies,Storage,Storage Box,8,0.1,3634.63,33.4
ORD-10909,2026-02-10,Customer 110,Consumer,Central,Madhya Pradesh,Technology,Laptops,Gaming Laptop,5,0.0,24859.3,3974.48
ORD-10910,2025-02-03,Customer 152,Home Office,West,Rajasthan,Technology,Accessories,Mouse,9,0.0,27849.51,7723.19
ORD-10911,2026-05-23,Customer 110,Consumer,South,Karnataka,Technology,Phones,Feature Phone,1,0.0,1441.92,366.93
ORD-10912,2026-07-02,Customer 060,Consumer,Central,Madhya Pradesh,Technology,Phones,Feature Phone,7,0.2,14965.22,2214.73
ORD-10913,2026-05-05,Customer 090,Home Office,East,Odisha,Office Supplies,Paper,Notebook,1,0.05,1511.47,76.91
ORD-10914,2025-03-05,Customer 055,Corporate,West,Maharashtra,Office Supplies,Paper,A4 Paper,1,0.2,82.1,15.44
ORD-10915,2025-07-05,Customer 078,Consumer,West,Gujarat,Furniture,Chairs,Ergonomic Chair,3,0.1,3607.44,183.58
ORD-10916,2026-02-04,Customer 191,Home Office,North,Haryana,Technology,Accessories,Mouse,3,0.2,4135.06,875.03
ORD-10917,2026-01-22,Customer 034,Home Office,Central,Chhattisgarh,Technology,Accessories,Keyboard,4,0.0,11852.8,2837.44
ORD-10918,2025-07-13,Customer 020,Home Office,Central,Madhya Pradesh,Technology,Accessories,Mouse,4,0.1,3763.22,952.77
ORD-10919,2026-03-30,Customer 050,Corporate,Central,Chhattisgarh,Office Supplies,Art,Pens,4,0.0,10857.72,-697.37
ORD-10920,2025-09-09,Customer 018,Corporate,Central,Chhattisgarh,Furniture,Tables,Conference Table,8,0.0,25490.72,6319.29
ORD-10921,2026-07-08,Customer 145,Consumer,West,Rajasthan,Furniture,Chairs,Office Chair,10,0.0,14433.3,350.39
ORD-10922,2024-08-13,Customer 200,Corporate,South,Telangana,Office Supplies,Storage,File Cabinet,3,0.15,5724.62,333.71
ORD-10923,2025-05-14,Customer 003,Home Office,West,Rajasthan,Office Supplies,Paper,A4 Paper,1,0.0,884.01,117.72
ORD-10924,2024-08-12,Customer 142,Consumer,West,Rajasthan,Furniture,Bookcases,Metal Bookcase,5,0.05,20316.37,3554.79
ORD-10925,2024-10-06,Customer 072,Consumer,South,Karnataka,Technology,Accessories,Headphones,5,0.0,1457.7,377.74
ORD-10926,2025-03-22,Customer 155,Corporate,East,West Bengal,Furniture,Chairs,Office Chair,9,0.2,4819.03,217.27
ORD-10927,2025-05-12,Customer 015,Home Office,East,West Bengal,Furniture,Bookcases,Metal Bookcase,3,0.15,5357.24,140.16
ORD-10928,2024-01-30,Customer 200,Home Office,North,Punjab,Technology,Accessories,Keyboard,3,0.0,4063.02,460.99
ORD-10929,2025-02-02,Customer 053,Corporate,North,Haryana,Furniture,Bookcases,Metal Bookcase,5,0.2,17452.52,2400.82
ORD-10930,2024-12-10,Customer 095,Consumer,South,Tamil Nadu,Office Supplies,Paper,Notebook,3,0.2,5485.61,995.44
ORD-10931,2025-11-15,Customer 126,Home Office,West,Maharashtra,Office Supplies,Paper,Notebook,3,0.0,12289.29,-147.6
ORD-10932,2025-11-26,Customer 049,Consumer,South,Telangana,Office Supplies,Paper,Notebook,3,0.1,11981.9,2006.39
ORD-10933,2026-03-28,Customer 193,Consumer,South,Karnataka,Office Supplies,Paper,Notebook,7,0.15,3517.34,-107.54
ORD-10934,2025-02-18,Customer 034,Consumer,Central,Madhya Pradesh,Office Supplies,Storage,File Cabinet,2,0.2,6640.26,1703.12
ORD-10935,2026-01-11,Customer 028,Home Office,North,Punjab,Technology,Accessories,Mouse,1,0.0,3982.76,1054.41
ORD-10936,2024-06-18,Customer 079,Corporate,East,Bihar,Technology,Phones,Smartphone,8,0.1,27521.21,5877.63
ORD-10937,2026-05-10,Customer 076,Consumer,West,Maharashtra,Technology,Phones,Feature Phone,9,0.0,6327.63,-272.0
ORD-10938,2025-04-23,Customer 168,Corporate,Central,Chhattisgarh,Technology,Phones,Smartphone,1,0.1,1089.64,-29.36
ORD-10939,2026-07-30,Customer 073,Corporate,South,Telangana,Office Supplies,Art,Markers,8,0.0,7446.72,6.17
ORD-10940,2024-05-10,Customer 110,Home Office,North,Haryana,Office Supplies,Paper,Notebook,2,0.15,7630.23,-195.36
ORD-10941,2025-09-29,Customer 210,Corporate,East,Bihar,Technology,Accessories,Keyboard,3,0.2,10743.07,306.85
ORD-10942,2025-06-30,Customer 202,Consumer,East,West Bengal,Office Supplies,Storage,Storage Box,5,0.2,16290.12,3380.62
ORD-10943,2024-01-28,Customer 029,Home Office,South,Telangana,Technology,Laptops,Gaming Laptop,7,0.1,14419.5,3075.3
ORD-10944,2026-07-17,Customer 091,Corporate,West,Rajasthan,Office Supplies,Paper,A4 Paper,6,0.0,29846.28,5859.21
ORD-10945,2025-02-07,Customer 168,Consumer,West,Gujarat,Office Supplies,Art,Pens,10,0.05,37887.52,-1145.73
ORD-10946,2025-08-29,Customer 149,Home Office,West,Gujarat,Furniture,Tables,Conference Table,9,0.0,24546.96,1435.16
ORD-10947,2025-07-31,Customer 218,Consumer,West,Rajasthan,Furniture,Bookcases,Wooden Bookcase,2,0.0,2504.9,-17.08
ORD-10948,2025-11-09,Customer 200,Consumer,East,Bihar,Office Supplies,Paper,A4 Paper,1,0.05,4337.39,978.3
ORD-10949,2024-01-28,Customer 036,Consumer,East,Odisha,Technology,Accessories,Keyboard,4,0.0,4530.44,-271.32
ORD-10950,2024-03-26,Customer 019,Corporate,South,Tamil Nadu,Furniture,Chairs,Ergonomic Chair,6,0.0,2190.06,347.32
ORD-10951,2025-10-20,Customer 213,Corporate,Central,Madhya Pradesh,Technology,Phones,Feature Phone,3,0.0,1461.21,-110.33
ORD-10952,2025-03-14,Customer 185,Corporate,South,Karnataka,Office Supplies,Art,Markers,9,0.05,30121.31,2688.82
ORD-10953,2024-05-18,Customer 193,Consumer,West,Rajasthan,Furniture,Chairs,Ergonomic Chair,2,0.2,1382.16,-94.59
ORD-10954,2026-06-06,Customer 129,Corporate,Central,Madhya Pradesh,Technology,Laptops,Business Laptop,8,0.05,21396.74,5368.32
ORD-10955,2025-04-17,Customer 103,Home Office,South,Tamil Nadu,Technology,Laptops,Gaming Laptop,9,0.0,17550.45,3291.21
ORD-10956,2024-07-05,Customer 212,Corporate,North,Delhi,Office Supplies,Paper,A4 Paper,8,0.2,15611.78,2358.64
ORD-10957,2024-02-21,Customer 155,Corporate,South,Karnataka,Office Supplies,Art,Pens,4,0.0,5690.44,-295.84
ORD-10958,2024-09-23,Customer 080,Consumer,North,Delhi,Office Supplies,Paper,A4 Paper,2,0.0,2276.72,437.92
ORD-10959,2025-01-23,Customer 145,Corporate,Central,Madhya Pradesh,Furniture,Chairs,Office Chair,5,0.15,2195.93,270.82
ORD-10960,2024-12-01,Customer 129,Consumer,North,Delhi,Office Supplies,Paper,Notebook,1,0.05,4659.42,1235.43
ORD-10961,2024-08-04,Customer 129,Consumer,East,Odisha,Furniture,Tables,Study Table,2,0.2,2757.54,279.31
ORD-10962,2025-04-10,Customer 161,Consumer,North,Haryana,Office Supplies,Storage,File Cabinet,5,0.2,3559.96,308.71
ORD-10963,2024-11-30,Customer 187,Home Office,South,Karnataka,Furniture,Bookcases,Wooden Bookcase,3,0.15,12667.74,1341.11
ORD-10964,2024-12-11,Customer 183,Home Office,Central,Chhattisgarh,Office Supplies,Paper,Notebook,5,0.1,8394.98,-550.67
ORD-10965,2026-02-18,Customer 128,Consumer,West,Maharashtra,Technology,Accessories,Mouse,2,0.15,8150.28,1189.98
ORD-10966,2026-06-19,Customer 076,Consumer,North,Delhi,Office Supplies,Art,Markers,8,0.05,4264.82,-80.61
ORD-10967,2025-01-23,Customer 067,Corporate,North,Punjab,Furniture,Tables,Conference Table,2,0.2,717.7,142.03
ORD-10968,2024-10-11,Customer 103,Corporate,East,Odisha,Furniture,Chairs,Office Chair,10,0.05,23678.46,5428.08
ORD-10969,2026-02-09,Customer 068,Home Office,Central,Madhya Pradesh,Office Supplies,Storage,Storage Box,6,0.1,2749.14,280.8
ORD-10970,2026-05-01,Customer 041,Home Office,North,Haryana,Furniture,Chairs,Office Chair,9,0.0,1250.28,30.8
ORD-10971,2025-03-07,Customer 210,Corporate,West,Maharashtra,Technology,Laptops,Business Laptop,2,0.1,3257.64,492.86
ORD-10972,2024-09-15,Customer 017,Corporate,North,Delhi,Technology,Accessories,Headphones,7,0.0,27049.82,1745.99
ORD-10973,2026-05-04,Customer 121,Consumer,East,Bihar,Office Supplies,Paper,Notebook,2,0.0,2928.08,340.33
ORD-10974,2024-03-24,Customer 122,Consumer,South,Tamil Nadu,Furniture,Chairs,Ergonomic Chair,1,0.05,4454.22,909.74
ORD-10975,2025-04-26,Customer 018,Corporate,North,Delhi,Technology,Accessories,Keyboard,5,0.0,6675.75,-333.17
ORD-10976,2024-01-20,Customer 048,Consumer,West,Maharashtra,Office Supplies,Art,Pens,7,0.2,14959.9,3612.91
ORD-10977,2026-02-06,Customer 138,Home Office,North,Punjab,Office Supplies,Storage,File Cabinet,4,0.1,6521.22,608.98
ORD-10978,2025-07-06,Customer 186,Home Office,South,Telangana,Office Supplies,Storage,Storage Box,1,0.15,2421.18,-20.62
ORD-10979,2024-02-23,Customer 128,Corporate,Central,Madhya Pradesh,Office Supplies,Art,Pens,1,0.1,753.73,193.09
ORD-10980,2024-12-24,Customer 164,Home Office,North,Haryana,Office Supplies,Storage,File Cabinet,8,0.0,37778.32,5604.24
ORD-10981,2024-08-17,Customer 056,Corporate,North,Delhi,Technology,Accessories,Headphones,7,0.0,24588.13,3352.34
ORD-10982,2025-10-27,Customer 079,Home Office,South,Karnataka,Furniture,Bookcases,Wooden Bookcase,6,0.0,24525.12,703.87
ORD-10983,2024-03-11,Customer 110,Home Office,North,Haryana,Office Supplies,Art,Pens,7,0.05,14037.49,3062.24
ORD-10984,2026-03-10,Customer 112,Corporate,East,West Bengal,Technology,Laptops,Business Laptop,6,0.15,4930.63,-105.73
ORD-10985,2025-10-29,Customer 207,Consumer,East,Bihar,Furniture,Bookcases,Metal Bookcase,5,0.0,17701.25,4926.8
ORD-10986,2024-02-11,Customer 026,Home Office,North,Haryana,Technology,Accessories,Keyboard,2,0.15,4305.05,1092.63
ORD-10987,2026-02-11,Customer 030,Consumer,West,Rajasthan,Furniture,Chairs,Ergonomic Chair,7,0.1,7170.47,850.21
ORD-10988,2024-02-01,Customer 130,Corporate,West,Maharashtra,Office Supplies,Storage,Storage Box,7,0.05,912.85,184.02
ORD-10989,2024-09-10,Customer 007,Consumer,East,Bihar,Office Supplies,Storage,Storage Box,4,0.1,433.33,-29.57
ORD-10990,2024-07-23,Customer 062,Home Office,East,Bihar,Furniture,Bookcases,Metal Bookcase,6,0.15,4768.55,1322.88
ORD-10991,2026-05-09,Customer 163,Corporate,West,Maharashtra,Furniture,Bookcases,Metal Bookcase,1,0.15,3422.55,254.9
ORD-10992,2024-01-21,Customer 130,Consumer,South,Tamil Nadu,Office Supplies,Art,Markers,7,0.2,6897.8,1437.65
ORD-10993,2025-09-28,Customer 003,Home Office,Central,Chhattisgarh,Furniture,Tables,Study Table,6,0.0,6590.64,-466.42
ORD-10994,2024-06-05,Customer 007,Home Office,Central,Madhya Pradesh,Technology,Accessories,Mouse,9,0.0,41498.19,5222.37
ORD-10995,2024-09-01,Customer 138,Consumer,South,Tamil Nadu,Furniture,Bookcases,Metal Bookcase,3,0.0,3823.92,102.83
ORD-10996,2024-05-09,Customer 149,Consumer,West,Gujarat,Furniture,Chairs,Ergonomic Chair,2,0.2,7490.21,-536.82
ORD-10997,2025-04-29,Customer 127,Corporate,North,Punjab,Furniture,Chairs,Office Chair,3,0.0,4452.21,-207.47
ORD-10998,2025-11-16,Customer 176,Corporate,South,Tamil Nadu,Technology,Laptops,Gaming Laptop,7,0.2,2578.91,-135.46
ORD-10999,2024-04-27,Customer 162,Home Office,West,Gujarat,Furniture,Tables,Study Table,3,0.0,4691.7,738.85
ORD-11000,2025-07-31,Customer 190,Corporate,North,Delhi,Office Supplies,Storage,Storage Box,10,0.0,30399.7,-698.59
ORD-11001,2024-08-11,Customer 094,Consumer,North,Delhi,Furniture,Chairs,Office Chair,9,0.0,23467.95,-49.98
ORD-11002,2025-04-21,Customer 124,Consumer,South,Karnataka,Office Supplies,Paper,A4 Paper,2,0.0,7331.9,119.75
ORD-11003,2025-12-17,Customer 103,Consumer,North,Punjab,Furniture,Bookcases,Metal Bookcase,8,0.1,27010.44,2079.33
ORD-11004,2024-09-19,Customer 197,Home Office,East,West Bengal,Technology,Accessories,Mouse,5,0.0,24065.85,3131.29
ORD-11005,2026-02-24,Customer 070,Corporate,East,West Bengal,Technology,Accessories,Keyboard,7,0.1,27883.8,3755.35
ORD-11006,2025-01-12,Customer 210,Consumer,Central,Madhya Pradesh,Furniture,Tables,Conference Table,4,0.05,10940.2,2661.12
ORD-11007,2024-06-20,Customer 166,Home Office,West,Maharashtra,Technology,Accessories,Keyboard,10,0.15,17918.51,3899.2
ORD-11008,2025-09-12,Customer 019,Consumer,East,Odisha,Technology,Phones,Smartphone,6,0.0,13224.0,645.17
ORD-11009,2025-09-13,Customer 055,Corporate,East,Odisha,Technology,Laptops,Gaming Laptop,1,0.0,1661.09,295.76
ORD-11010,2026-02-04,Customer 027,Home Office,Central,Chhattisgarh,Technology,Accessories,Headphones,7,0.0,10427.97,1145.14
ORD-11011,2026-01-05,Customer 112,Corporate,East,Bihar,Furniture,Bookcases,Wooden Bookcase,10,0.1,40266.45,6666.82
ORD-11012,2024-04-27,Customer 032,Corporate,East,West Bengal,Technology,Phones,Feature Phone,8,0.05,2502.53,179.29
ORD-11013,2026-03-07,Customer 201,Home Office,South,Telangana,Office Supplies,Art,Pens,4,0.05,11112.83,-817.67
ORD-11014,2026-04-18,Customer 166,Consumer,North,Punjab,Office Supplies,Paper,Notebook,1,0.15,3816.13,-251.55
ORD-11015,2024-06-16,Customer 143,Corporate,North,Punjab,Technology,Laptops,Business Laptop,5,0.05,7857.59,503.86
ORD-11016,2024-11-14,Customer 032,Corporate,West,Rajasthan,Technology,Laptops,Business Laptop,8,0.2,16111.04,4320.58
ORD-11017,2024-04-20,Customer 186,Corporate,Central,Madhya Pradesh,Technology,Phones,Smartphone,1,0.05,740.81,170.46
ORD-11018,2025-08-15,Customer 067,Consumer,South,Karnataka,Technology,Phones,Feature Phone,9,0.2,35631.86,8283.89
ORD-11019,2024-01-27,Customer 044,Consumer,North,Delhi,Office Supplies,Paper,Notebook,6,0.1,18742.43,321.78
ORD-11020,2026-08-09,Customer 172,Consumer,Central,Chhattisgarh,Technology,Phones,Feature Phone,3,0.1,10232.65,1527.58
ORD-11021,2024-11-15,Customer 024,Corporate,Central,Madhya Pradesh,Furniture,Tables,Conference Table,5,0.2,6709.48,629.18
ORD-11022,2025-08-12,Customer 016,Consumer,East,Bihar,Technology,Laptops,Gaming Laptop,4,0.0,14021.32,3783.45
ORD-11023,2025-11-24,Customer 152,Home Office,North,Haryana,Technology,Laptops,Business Laptop,4,0.05,9459.95,-46.18
ORD-11024,2026-07-18,Customer 057,Corporate,Central,Chhattisgarh,Office Supplies,Art,Pens,3,0.0,12762.75,3179.01
ORD-11025,2025-01-19,Customer 176,Corporate,West,Gujarat,Furniture,Bookcases,Wooden Bookcase,7,0.05,6789.45,490.97
ORD-11026,2025-02-10,Customer 008,Corporate,Central,Madhya Pradesh,Technology,Laptops,Gaming Laptop,2,0.1,2301.77,-29.16
ORD-11027,2026-01-02,Customer 102,Home Office,Central,Chhattisgarh,Office Supplies,Storage,File Cabinet,9,0.1,4146.63,-15.16
ORD-11028,2024-07-22,Customer 188,Corporate,West,Rajasthan,Office Supplies,Paper,Notebook,5,0.0,9559.65,1467.44
ORD-11029,2024-03-18,Customer 111,Consumer,South,Tamil Nadu,Technology,Laptops,Gaming Laptop,10,0.15,12342.34,1205.87
ORD-11030,2025-08-29,Customer 062,Consumer,North,Haryana,Technology,Phones,Smartphone,2,0.0,720.76,91.6
ORD-11031,2025-12-08,Customer 178,Corporate,Central,Madhya Pradesh,Office Supplies,Paper,Notebook,7,0.0,14175.98,2611.4
ORD-11032,2026-04-30,Customer 025,Consumer,West,Maharashtra,Technology,Phones,Feature Phone,5,0.05,16903.73,3113.63
ORD-11033,2025-10-04,Customer 086,Corporate,Central,Chhattisgarh,Furniture,Tables,Study Table,3,0.0,4932.15,-98.68
ORD-11034,2024-09-05,Customer 044,Home Office,South,Karnataka,Furniture,Tables,Conference Table,6,0.05,1151.69,273.24
ORD-11035,2024-04-14,Customer 210,Consumer,North,Haryana,Office Supplies,Storage,File Cabinet,8,0.1,31527.14,-1280.67
ORD-11036,2025-12-14,Customer 206,Home Office,Central,Chhattisgarh,Technology,Accessories,Mouse,3,0.0,11398.38,-501.56
ORD-11037,2026-03-02,Customer 118,Consumer,East,Odisha,Office Supplies,Art,Pens,9,0.1,11023.78,124.27
ORD-11038,2024-11-04,Customer 006,Consumer,East,Odisha,Furniture,Tables,Conference Table,2,0.15,2418.57,440.56
ORD-11039,2026-05-20,Customer 111,Corporate,West,Maharashtra,Furniture,Chairs,Ergonomic Chair,8,0.15,1709.72,319.31
ORD-11040,2025-12-01,Customer 116,Home Office,South,Telangana,Technology,Phones,Feature Phone,2,0.2,7729.15,1270.43
ORD-11041,2025-09-06,Customer 011,Home Office,South,Tamil Nadu,Furniture,Tables,Conference Table,7,0.05,19862.35,622.81
ORD-11042,2026-04-04,Customer 003,Corporate,Central,Chhattisgarh,Furniture,Chairs,Ergonomic Chair,8,0.05,21862.54,520.92
ORD-11043,2024-05-03,Customer 074,Consumer,South,Tamil Nadu,Furniture,Chairs,Ergonomic Chair,10,0.0,28348.9,830.97
ORD-11044,2026-03-26,Customer 079,Consumer,East,West Bengal,Office Supplies,Paper,A4 Paper,5,0.0,20724.05,-1261.07
ORD-11045,2025-08-02,Customer 129,Home Office,West,Gujarat,Furniture,Chairs,Office Chair,5,0.05,3680.39,746.0
ORD-11046,2026-03-12,Customer 021,Corporate,Central,Madhya Pradesh,Technology,Accessories,Keyboard,3,0.0,14939.94,1128.54
ORD-11047,2024-02-12,Customer 078,Home Office,South,Karnataka,Office Supplies,Storage,File Cabinet,7,0.0,15193.92,3669.21
ORD-11048,2024-12-21,Customer 107,Home Office,East,West Bengal,Furniture,Tables,Conference Table,10,0.0,7819.6,78.25
ORD-11049,2025-06-29,Customer 097,Corporate,South,Tamil Nadu,Office Supplies,Paper,Notebook,10,0.1,41785.92,4868.02
ORD-11050,2025-03-14,Customer 091,Corporate,North,Delhi,Furniture,Tables,Conference Table,9,0.2,33702.55,1642.03
ORD-11051,2025-11-08,Customer 036,Home Office,West,Gujarat,Office Supplies,Storage,File Cabinet,9,0.1,1858.71,-89.53
ORD-11052,2025-01-14,Customer 014,Corporate,East,West Bengal,Furniture,Bookcases,Metal Bookcase,3,0.15,8013.02,1891.15
ORD-11053,2024-03-11,Customer 070,Home Office,South,Tamil Nadu,Furniture,Chairs,Ergonomic Chair,9,0.0,21195.72,-1049.67
ORD-11054,2025-06-02,Customer 032,Home Office,North,Punjab,Furniture,Chairs,Ergonomic Chair,10,0.05,23362.31,5400.27
